Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P219 La Perla - PVS,202605,MULTIFUNCIONAL,82726,847660,10.246626344086026,75857.67820975081,894270,11.788780293634797,13.5,12.0,10399.763436431344
P219 La Perla - PVS,202605,SIN ELECTRO,82704,847435,10.246626344086026,63174.34389731714,744748,11.788780293634797,,,10377.414617189763
P117 Izaguirre - PVH,202605,FRESCOS,82646,655788,7.934885752688187,147606.46936783707,1110295,7.521996841704345,8.0,9.5,7585.377014358286
P195 San Borja - PVH,202605,FRESCOS,82462,2485855,30.14549059139809,73808.29220001285,1723747,23.354386481790186,28.0,34.5,7859.7301072820665
P117 Izaguirre - PVH,202605,SIN ELECTRO,82306,4701688,57.124422043011364,79287.08039300828,5051835,63.71573795326033,,,7167.584114754152
P723 Puruchuco - PVH,202605,SIN ELECTRO,82098,6467562,78.77897849462435,86488.47027844898,6888346,79.64467244157541,,,7857.332778721395
V093 Dos de Mayo - VIV,202605,FRESCOS,81832,1247054,15.239112903225822,91922.42705651157,1286800,13.998764075375293,16.5,18.0,7330.363696980914
P191 Cine Rimac - PVS,202605,,81814,707978,8.653561827957011,,639758,,,,11325.38276705623
P191 Cine Rimac - PVS,202605,MULTIFUNCIONAL,81814,707978,8.653561827957011,63706.33574817998,639758,10.04229432420742,11.0,10.5,11325.38276705623
P191 Cine Rimac - PVS,202605,SIN ELECTRO,81772,707616,8.653561827957011,53054.694773850904,532791,10.04229432420742,,,11275.923364268205
P226 Paita - PVH,202605,SIN ELECTRO,81254,4875277,53.929919354838916,97563.74818207798,4516198,46.289718915592104,,,8272.991047222251
P195 San Borja - PVH,202605,SIN ELECTRO,81123,8506696,104.86145833332998,75267.39007480456,7596310,100.92431301059332,,,7913.941243903416
P120 Universitaria - PVH,202605,SIN ELECTRO,81038,3668123,45.26412634408666,69564.58289535536,3823735,54.96669895587486,,,7485.44260910637
X210 Santa Cruz - PVE,202605,,80834,354670,4.387654569892474,,340074,,,,12739.906733672038
X210 Santa Cruz - PVE,202605,MULTIFUNCIONAL,80834,354670,4.387654569892474,45816.24480822321,340074,7.422565370066353,8.5,4.5,12739.906733672038
X210 Santa Cruz - PVE,202605,SIN ELECTRO,80783,354447,4.387654569892474,38155.81067728181,283214,7.422565370066353,,,12679.965825423546
P059 Callao - PVH,202605,,80433,3918128,48.71308467741996,,3933075,,,,7363.306232304021
P135 Colonial - PVH,202605,SIN ELECTRO,79586,3456588,43.43194220430149,62407.04578910201,3270490,52.405775994465,,,8312.41574005051
P134 Centro Civico - PVH,202605,SIN ELECTRO,79028,4368342,55.27553763440908,64922.54466596207,4234698,65.22693007780686,,,8220.032213981693
V140 Libertadores - VIV,202605,FRESCOS,79019,1212058,15.338844086021503,86970.37025139366,1365051,15.69558396329957,18.5,16.0,7168.977621997707
P220 Trujillo Valcarcel - PVS,202605,MULTIFUNCIONAL,78367,941731,12.016995967741936,86797.65024220324,833750,9.605672831850574,13.5,13.5,10022.462379392084
P198 Chorrillos Iglesias - PVS,202605,MULTIFUNCIONAL,78337,661933,8.4498185483871,66893.00039777788,613345,9.16905133949373,10.5,8.0,9836.314179298563
2638 SJB Ayacucho - PVH,202605,SIN ELECTRO,78299,5010501,62.78844758064556,55985.809408805035,4450872,79.5,,,7507.720260077077
P109 Dasso - PVS,202605,,78174,5128146,65.4380510752691,,5122303,,,,8004.474787880071
P109 Dasso - PVS,202605,SIN ELECTRO,78111,5124020,65.4380510752691,57666.06509047949,4265607,73.9708420698925,,,7993.01356634801
P107 Mercaderes - PVS,202605,,77878,2074235,26.634435483871133,0,,,,,10049.146720683504
P107 Mercaderes - PVS,202605,SIN ELECTRO,77849,2073477,26.634435483871133,0,,35.22317754154448,,,10018.134236844671
P221 Barranca - PVH,202605,SIN ELECTRO,77518,2004615,25.85991935483875,82553.10601638028,2215499,26.8372618597827,,,7612.503244839588
P724 Tumbes - PVH,202605,FRESCOS,77371,828127,10.537399193548405,96012.53596589323,1354482,14.107342907609024,16.5,13.5,8353.853582190912
V095 Monterrico - VIV,202605,,77323,5703629,73.7640524193551,,5793381,,,,7614.848040162907
V095 Monterrico - VIV,202605,SIN ELECTRO,77317,5703232,73.7640524193551,71472.30009732758,5790911,81.02314964838428,,,7608.489929611529
P181 Supermercados SKA - PVE,202605,MULTIFUNCIONAL,77136,701692,9.096848118279555,73813.94962833889,741261,10.04229432420742,11.5,10.0,11064.031045847014
P052 Brasil - PVH,202605,,76942,3892500,50.58732526881775,,3858732,,,,7432.677217108524
P156 El Tambo Huancayo - PVS,202605,MULTIFUNCIONAL,76859,1730634,22.517043010752772,60895.941711002546,1595309,26.197289541410658,30.0,25.5,8594.461977426861
P208 La Victoria PVS,202605,MULTIFUNCIONAL,76681,533562,6.958178763440874,59593.113307856154,468353,7.859186862423198,9.0,8.5,10572.063826026628
P259 Moquegua - PVH,202605,FRESCOS,76454,800039,10.425060483870984,95944.76421598636,1099740,11.462216112432332,13.0,14.0,8168.5262288645945
P108 Ayacucho - PVS,202605,,76424,3319706,43.399482526882316,,3245810,,,,8736.446103133703
P141 Chosica - PVH,202605,SIN ELECTRO,76322,3501950,45.88363575268848,77143.08966190756,3537401,45.85505399515689,,,7198.012419507285
P108 Ayacucho - PVS,202605,SIN ELECTRO,76000,3301299,43.399482526882316,66370.50560918811,2751183,41.45189799065107,,,8662.297753599658
P147 Juliaca - PVH,202605,FRESCOS,75780,2224776,22.404045698924705,71369.77313433234,1725507,24.177002330555915,28.0,26.0,7019.016213109559
P080 Bolichera - PVH,202605,SIN ELECTRO,75630,4970282,65.71795698924761,73397.09073997391,4748174,64.69157646345272,,,7358.484075807793
P084 Comas - PVH,202605,SIN ELECTRO,75472,4387797,58.13810483871084,83607.98088304984,4949167,59.19490656786524,,,6876.895989457669
P201 Huaral - PVH,202605,SIN ELECTRO,74837,2982502,39.85305107526922,70456.97332496077,3119939,44.28148206864146,,,7145.810479156042
P130 Chimbote - PVH,202605,SIN ELECTRO,74571,4266042,56.586814516129735,78876.5081993979,4833455,61.27877075492668,,,6974.6488360376015
P110 Corpac - PVS,202605,,74389,2201043,29.588219086021546,,2361789,,1.0,,9320.876974656821
P110 Corpac - PVS,202605,SIN ELECTRO,74375,2200609,29.588219086021546,58311.31468804025,1966868,33.73046601200038,,,9303.57279022749
P156 El Tambo Huancayo - PVS,202605,,74179,1730634,23.33041666666678,,1595309,,,,8294.831282481697
P059 Callao - PVH,202605,SIN ELECTRO,74065,3436989,46.40487231182856,66404.35255232538,3256948,49.04720829908834,,,7674.525157764981
P258 Chaclacayo - PVS,202605,,74033,1194397,16.13321236559139,,1118900,,,,8745.77590641093
P258 Chaclacayo - PVS,202605,SIN ELECTRO,73563,1186815,16.13321236559139,53354.06463674698,931821,17.464859694273773,,,8740.383303993724
P516 Ilo - PVH,202605,FRESCOS,73416,695875,9.478461021505414,94973.95547780527,963003,10.139652714843985,12.0,10.5,7711.409039311651
P080 Bolichera - PVH,202605,FRESCOS,73361,1079270,14.71185483870971,87743.99467053852,1075899,12.261802074772085,14.5,16.0,7355.125589961997
P156 El Tambo Huancayo - PVS,202605,SIN ELECTRO,73039,1704029,23.33041666666678,49078.254216752575,1328574,27.070532526124346,,,7809.584912399724
P052 Brasil - PVH,202605,SIN ELECTRO,72870,3550105,48.71534274193603,61239.59760056056,3129076,51.09563159460339,,,7672.783130769887
P172 Puno - PVH,202605,FRESCOS,72496,1229492,14.899885752688183,86253.02638443281,1254826,14.548197373471805,17.0,17.0,7800.878606000704
P066 Ate - PVH,202605,SIN ELECTRO,72185,3602105,49.900967741936,80238.47933877814,4139032,51.584132866282566,,,6704.612057429807
P192 Sullana - PVH,202605,FRESCOS,72075,392499,5.445698924731184,75587.71148373082,574761,7.603890860271766,8.5,6.5,9387.026478428277
P207 Villa Marina - PVS,202605,,72055,623391,8.651633064516135,,581150,,,,10103.203562631512
P207 Villa Marina - PVS,202605,MULTIFUNCIONAL,72055,623391,8.651633064516135,63381.66194978336,581150,9.16905133949373,10.5,10.0,10103.203562631512
P207 Villa Marina - PVS,202605,SIN ELECTRO,72051,623357,8.651633064516135,48191.12391810875,483949,10.042294324207418,,,10098.580158043995
P132 El Ejercito - PVS,202605,,71307,3189234,44.72510752688224,,3205855,,,,8366.408728589244
P223 Cusco Mall - PVH,202605,FRESCOS,71165,1276041,17.930819892473146,84780.06729599672,1708107,20.147501942129928,21.0,20.0,6833.5430691284255
P180 Centro Trujillo - PVE,202605,MULTIFUNCIONAL,70840,698240,9.85659274193549,72998.32472692193,701198,9.605672831850574,11.0,11.0,9616.862792424414
P059 Callao - PVH,202605,FRESCOS,70790,723706,10.223340053763454,79463.98366014626,739178,9.302056746378822,11.0,11.5,7353.307197516744
P198 Chorrillos Iglesias - PVS,202605,,70681,661933,9.36504032258065,,613345,,,,8875.035999534986
P198 Chorrillos Iglesias - PVS,202605,SIN ELECTRO,70641,661553,9.36504032258065,50861.087537415064,510762,10.042294324207418,,,8868.308852845816
P144 Huacho - PVH,202605,SIN ELECTRO,70399,3511871,49.88544354838777,79793.494811014,3904682,48.9348457107688,,,6744.7883804748535
P238 Grifo Mexico - PVH,202605,,70371,3058430,23.11194892473114,,1546371,,,,6510.28567474001
P096 San Jorge - PVS,202605,,70225,3061103,43.58972446236591,,3108347,,,,8385.247085366898
P096 San Jorge - PVS,202605,SIN ELECTRO,69865,3045382,43.58972446236591,56872.589515974774,2588602,45.51580955836195,,,8342.209419422952
P181 Supermercados SKA - PVE,202605,,69861,701692,10.044106182795685,,741261,,,,10020.584028910134
P181 Supermercados SKA - PVE,202605,SIN ELECTRO,69859,701673,10.044106182795685,61472.32484631661,617323,10.04229432420742,,,10019.090615785362
P123 El Chacarero - PVH,202605,SIN ELECTRO,69781,7737180,101.85390456988979,111072.58094109171,7546555,67.94255115672857,,,6128.397361258622
P158 Villa el Salvador - PVS,202605,,69108,2603177,37.668185483871625,,2519195,,,,8090.779157134905
P143 Nvo Chimbote - PVH,202605,FRESCOS,69017,683399,9.90184811827958,86901.82152861415,919465,10.580507180706768,12.0,12.0,6258.672043817164
P236 Pisco - PVH,202605,FRESCOS,68812,669158,9.724448924731208,120424.68260784778,955616,7.935380385530076,9.0,12.0,6789.927173361659
P112 Ceres - PVH,202605,SIN ELECTRO,68421,3148368,46.01446236559212,75452.75493115507,3393987,44.98162439524914,,,6458.002217628994
P208 La Victoria PVS,202605,,67818,533562,7.867614247311841,,468353,,,,9350.01484409766
P208 La Victoria PVS,202605,SIN ELECTRO,67787,533325,7.867614247311841,44666.27942369153,390045,8.732429847136887,,,9318.747423979288
P159 Acho - PVH,202605,,67018,2087234,31.14440188172052,,2057060,,,,6060.542460145414
P104 Arequipa - PVH,202605,SIN ELECTRO,66930,3650964,54.549287634409374,63021.83360768976,3752765,59.54706129562846,,,6101.743843672913
P118 Alfonso Ugarte - PVH,202605,,66919,2785200,41.62031586021538,,2935965,,,,5139.778869493977
P132 El Ejercito - PVS,202605,SIN ELECTRO,65704,2938604,44.72510752688224,61507.166383399825,2674569,43.483853774506514,,,7204.734606983798
P238 Grifo Mexico - PVH,202605,SIN ELECTRO,65555,2885597,22.173440860215013,56747.36662040291,1288686,22.7091695976015,,,6688.06392904425
P158 Villa el Salvador - PVS,202605,SIN ELECTRO,64773,2439863,37.668185483871625,56730.601946726936,2097988,36.981595266169094,,,6788.194512567712
P112 Ceres - PVH,202605,FRESCOS,64212,447636,6.971209677419356,117632.55643902869,770578,6.550721999308126,7.5,8.0,5829.045729555893
V090 Pezet - VIV,202605,,64177,3700208,57.65671370967799,,3658508,,,,6164.745909552901
V090 Pezet - VIV,202605,SIN ELECTRO,64164,3699479,57.65671370967799,62924.87627724786,3656947,58.11608116140653,,,6150.194265069231
P220 Trujillo Valcarcel - PVS,202605,,63382,941731,14.85806451612901,,833750,,,,8106.0282023447735
P220 Trujillo Valcarcel - PVS,202605,SIN ELECTRO,63374,941615,14.85806451612901,72285.16263823562,694348,9.605672831850574,,,8098.9613330438615
P115 Huancayo - PVH,202605,FRESCOS,63116,1316743,20.862116935483822,80030.76800197792,1791578,22.386113269033252,25.0,22.5,5413.034082266355
P102 Chiclayo - PVH,202605,FRESCOS,62334,987920,15.848696236559107,92783.53321825652,1661650,17.908890615226603,19.0,17.5,6190.793774800866
P261 El Agustino - PVH,202605,,62272,1859362,29.858763440860457,,1912427,,,,5683.646623080305
P125 SJ Lurigancho - PVH,202605,FRESCOS,61958,665124,10.735026881720465,110906.34113811569,1031657,9.302056746378822,11.0,12.0,5619.939350382988
P202 LurIn - PVH,202605,FRESCOS,61514,774200,12.58574596774195,96032.24966506763,1161516,12.09505988197743,14.0,14.5,5522.013568216726
P177 Talara - PVH,202605,,61367,2871135,46.583682795699524,,3440911,,,,6759.935477430109
P068 Primavera - PVH,202605,ELECTRO,61324,153948,2.510403225806451,18.78,47,2.5,2.5,3.0,318.2755629798581
P132 El Ejercito - PVS,202605,FRESCOS,61173,556406,9.095672043010767,76286.31171376763,589040,7.721431978650689,10.0,10.0,7067.4854695752
P159 Acho - PVH,202605,SIN ELECTRO,61010,1761008,28.864227150537722,56645.64558656998,1657445,29.25989159690963,,,6477.636453762344
P144 Huacho - PVH,202605,FRESCOS,60311,540828,8.967385752688191,125745.7209495629,886969,7.053671453804512,7.5,10.0,6220.515269266525
V094 Benavides - VIV,202605,,59455,3394155,57.0876814516133,,3294783,,,,6058.234827650833
V094 Benavides - VIV,202605,SIN ELECTRO,59440,3393286,57.0876814516133,59264.4837249507,3293378,55.57085132952011,,,6042.417054410815
P180 Centro Trujillo - PVE,202605,,59049,698240,11.824731182795693,,701198,,,,8016.207602073292
P180 Centro Trujillo - PVE,202605,SIN ELECTRO,59045,698194,11.824731182795693,60793.07166945201,583958,9.605672831850574,,,8011.640902064199
X209 Bolognesi - PVE,202605,MULTIFUNCIONAL,58692,532908,9.079677419354853,59906.69561136179,523131,8.732429847136887,10.0,10.0,8425.593384730148
V140 Libertadores - VIV,202605,,58388,2773098,47.494388440860526,,2924537,,,,5702.7122338306435
V140 Libertadores - VIV,202605,SIN ELECTRO,58367,2772118,47.494388440860526,57909.47764938911,2923293,50.48039166574727,,,5682.372988885889
P192 Sullana - PVH,202605,SIN ELECTRO,58133,1865158,32.08450940860264,70755.64376765279,2531850,35.783015813043605,,,7251.00474616022
P261 El Agustino - PVH,202605,FRESCOS,58112,209326,3.602083333333333,80167.09049864514,350102,4.3671479995387505,5.0,4.0,5582.230653556971
P158 Villa el Salvador - PVS,202605,FRESCOS,57558,478669,8.316310483870996,68988.40227882854,476617,6.908649665108511,8.5,9.0,5138.0921963979445
V093 Dos de Mayo - VIV,202605,,57174,2755055,48.18756720430142,,2746292,,,,5697.698720417907
V093 Dos de Mayo - VIV,202605,SIN ELECTRO,57162,2754500,48.18756720430142,54840.79191637397,2745121,50.0561866937662,,,5684.1060026693
P177 Talara - PVH,202605,SIN ELECTRO,55880,2491328,44.36094758064576,65372.35942671299,2865545,43.834194370978416,,,6454.318620662614
P159 Acho - PVH,202605,FRESCOS,55426,281651,5.081538978494623,122954.55757386053,375873,3.0570035996771256,4.0,5.5,5792.727385261585
P118 Alfonso Ugarte - PVH,202605,SIN ELECTRO,54540,2108001,38.650866935484196,56035.29707064296,2177958,38.86761719589488,,,5346.431694402337
V116 Javier Prado - VIV,202605,,54480,2977140,54.64643145161342,,3412716,,,,5351.622461549877
V116 Javier Prado - VIV,202605,SIN ELECTRO,54476,2976942,54.64643145161342,,3411260,,,,5347.331238980155
P261 El Agustino - PVH,202605,SIN ELECTRO,53303,1479581,27.75810483870992,56141.895153772326,1544634,27.513032397094133,,,5436.88630318662
X209 Bolognesi - PVE,202605,,53138,532908,10.02877016129034,,523131,,,,7628.22048662415
X209 Bolognesi - PVE,202605,SIN ELECTRO,53138,532908,10.02877016129034,45354.864497926836,435664,9.605672831850576,,,7628.22048662415
P199 Grifo Kio - PVS,202605,MULTIFUNCIONAL,51315,834711,16.266438172043006,39444.737231667605,723342,18.33810267898746,21.0,19.0,5994.451211057799
P422 Art Express - PVS,202605,MULTIFUNCIONAL,51017,287223,5.6299193548387105,39250.33464338429,274201,6.985943877709509,8.0,6.5,8224.117803784497
P221 Barranca - PVH,202605,FRESCOS,50935,194529,3.819139784946236,160690.6440845528,503125,3.1310138836413155,3.5,4.0,5213.404358353512
P130 Chimbote - PVH,202605,FRESCOS,48309,529735,10.965584677419377,88867.22530927646,1096970,12.343925044157896,14.0,13.5,4651.567745861768
P199 Grifo Kio - PVS,202605,,48167,834711,17.32961021505378,,723342,,,,5626.691471415614
P199 Grifo Kio - PVS,202605,SIN ELECTRO,48149,834398,17.32961021505378,30659.63907692426,602400,19.647967156057994,,,5610.7072688534945
P201 Huaral - PVH,202605,FRESCOS,47585,342719,7.202237903225809,105631.73434053727,708717,6.709315464945676,7.5,9.5,4626.527261071965
P118 Alfonso Ugarte - PVH,202605,FRESCOS,45886,384750,8.384946236559143,70652.06420931652,493677,6.987436799262001,8.5,9.0,4968.931084893559
P422 Art Express - PVS,202605,,43661,287223,6.578494623655914,,274201,,,,7038.254593004245
P422 Art Express - PVS,202605,SIN ELECTRO,43626,286993,6.578494623655914,29055.746338316752,228355,7.859186862423198,,,6997.059758090874
P104 Arequipa - PVH,202605,FRESCOS,43395,617525,14.230369623655971,54264.761549823466,850344,15.670279288323277,17.5,16.0,4253.985075648904
P123 El Chacarero - PVH,202605,FRESCOS,37671,1152581,30.595786290322888,74153.86950872028,1684637,22.71812312642555,26.0,25.5,3362.8879161227196
V290 Asia - VIV,202605,,37538,781833,20.827634408602165,,638917,,,,3471.3524628672594
V290 Asia - VIV,202605,SIN ELECTRO,37367,778264,20.827634408602165,6645.622430801246,638644,96.1,,,3467.8955172253545
V290 Asia - VIV,202605,FRESCOS,27269,253829,9.308353494623667,11645.946431906617,299301,25.7,9.0,11.0,2126.0537657310047
P138 Jiron de la Union - PVE,202605,,23962,153855,6.420853494623671,,141526,,,,3820.076259415977
P138 Jiron de la Union - PVE,202605,MULTIFUNCIONAL,23962,153855,6.420853494623671,23152.813916049196,141526,6.112700892995821,7.0,7.5,3820.076259415977
P138 Jiron de la Union - PVE,202605,SIN ELECTRO,23936,153689,6.420853494623671,19281.684669873568,117863,6.112700892995821,,,3789.3949800245455
,202605,,,,,0,,,,,
,202605,ABARROTES,,,,0,,,,,
,202605,ALMACÉN,,,,0,,,,,
,202605,ALMACÉN FRESCOS,,,,0,,,,,
,202605,CAJAS,,,,0,,,,,
,202605,ELECTRO,,,,0,,,,,
,202605,FRESCOS,,,,0,,,,,
,202605,INVENTARIOS,,,,0,,,,,
,202605,MULTIFUNCIONAL,,,,0,,,,,
,202605,RECEPCIÓN,,,,0,,,,,
,202605,SIN ELECTRO,,,,0,,,,,
1198 Cusco Wanchaq - PVH,202605,MULTIFUNCIONAL,,3220627,,,2772704,,,,
1198 Cusco Wanchaq - PVH,202605,RECEPCIÓN,,3220627,,,2772704,,,,
1199 San Miguel - PVH,202605,MULTIFUNCIONAL,,6184539,,,6095216,,,,
1199 San Miguel - PVH,202605,RECEPCIÓN,,6184539,,6978485.175729976,6095216,0.8734295999077502,1.0,,
1593 Aventura SJL - PVH,202605,MULTIFUNCIONAL,,7033852,,,6370430,,,,
2638 SJB Ayacucho - PVH,202605,MULTIFUNCIONAL,,6023434,,,5344461,,,,
P001 Los Olivos - PVH,202605,MULTIFUNCIONAL,,5103109,,,5086754,,,,
P010 Caminos del Inca - PVS,202605,MULTIFUNCIONAL,,12660922,,,12169665,,,,
P037 Jockey Plaza - PVH,202605,MULTIFUNCIONAL,,5340827,,,5319842,,,,
P048 Higuereta - PVH,202605,MULTIFUNCIONAL,,9415016,,,9087634,,,,
P052 Brasil - PVH,202605,MULTIFUNCIONAL,,3892500,,,3858732,,,,
P059 Callao - PVH,202605,MULTIFUNCIONAL,,3918128,,,3933075,,,,
P061 Cortijo - PVH,202605,MULTIFUNCIONAL,,8337316,,,8447917,,,,
P064 Miraflores - PVH,202605,MULTIFUNCIONAL,,9692611,,,9726713,,,,
P066 Ate - PVH,202605,MULTIFUNCIONAL,,5564244,,,5354974,,,,
P068 Primavera - PVH,202605,MULTIFUNCIONAL,,5842657,,,49,,,,
P075 Trujillo - PVH,202605,,,58,,0,,,,,
P075 Trujillo - PVH,202605,ABARROTES,,33,,0,,13.5,13.5,5.5,
P075 Trujillo - PVH,202605,ALMACÉN,,47,,0,,5.713523419680679,6.0,,
P075 Trujillo - PVH,202605,ALMACÉN FRESCOS,,11,,0,,4.5,4.5,1.0,
P075 Trujillo - PVH,202605,CAJAS,,58,,0,,32.251651189312476,37.5,12.0,
P075 Trujillo - PVH,202605,ELECTRO,,14,,0,,6.341880620723362,7.0,,
P075 Trujillo - PVH,202605,FRESCOS,,11,,0,,19.53162101865429,23.0,13.0,
P075 Trujillo - PVH,202605,INVENTARIOS,,47,,0,,3.1877765151515143,4.0,2.0,
P075 Trujillo - PVH,202605,MULTIFUNCIONAL,,58,,0,,,,,
P075 Trujillo - PVH,202605,RECEPCIÓN,,58,,0,,2.882637544802867,3.5,,
P075 Trujillo - PVH,202605,SIN ELECTRO,,45,,0,,81.56720968760183,,,
P080 Bolichera - PVH,202605,MULTIFUNCIONAL,,5870064,,,5784256,,,,
P081 La Molina - PVH,202605,MULTIFUNCIONAL,,9511349,,,9053300,,,,
P084 Comas - PVH,202605,MULTIFUNCIONAL,,6118266,,,6114127,,,,
P089 Risso - PVH,202605,MULTIFUNCIONAL,,4496690,,,4697961,,,,
P096 San Jorge - PVS,202605,ELECTRO,,15721,,,519745,,,,
P096 San Jorge - PVS,202605,MULTIFUNCIONAL,,3061103,,,3108347,,,,
P102 Chiclayo - PVH,202605,MULTIFUNCIONAL,,10066627,,,8999545,,,,
P104 Arequipa - PVH,202605,MULTIFUNCIONAL,,5863259,,,5126037,,,,
P105 Salamanca - PVS,202605,ELECTRO,,7706,,,450805,,,,
P105 Salamanca - PVS,202605,MULTIFUNCIONAL,,2705146,,,2696021,,,,
P106 Valle Hermoso - PVH,202605,ELECTRO,,462,,,1159871,,,,
P106 Valle Hermoso - PVH,202605,MULTIFUNCIONAL,,8090891,,,7880724,,,,
P107 Mercaderes - PVS,202605,ELECTRO,,758,,0,,,,,
P107 Mercaderes - PVS,202605,INVENTARIOS,,1347736,,0,,0.8751986803519063,1.0,,
P107 Mercaderes - PVS,202605,MULTIFUNCIONAL,,2074235,,0,,,,,
P108 Ayacucho - PVS,202605,ELECTRO,,18407,,,494627,,,,
P108 Ayacucho - PVS,202605,MULTIFUNCIONAL,,3319706,,,3245810,,,,
P109 Dasso - PVS,202605,ELECTRO,,4126,,,856696,,,,
P109 Dasso - PVS,202605,MULTIFUNCIONAL,,5128146,,,5122303,,,,
P110 Corpac - PVS,202605,ELECTRO,,434,,,394922,,,,
P110 Corpac - PVS,202605,MULTIFUNCIONAL,,2201043,,,2361789,,,,
P110 Corpac - PVS,202605,RECEPCIÓN,,2201043,,2905808.0706839105,2361789,0.8127823135421778,,,
P112 Ceres - PVH,202605,MULTIFUNCIONAL,,4149123,,,4316063,,,,
P114 Pro - PVH,202605,MULTIFUNCIONAL,,9548483,,,8815105,,,,
P115 Huancayo - PVH,202605,MULTIFUNCIONAL,,10498589,,,9592051,,,,
P117 Izaguirre - PVH,202605,MULTIFUNCIONAL,,6293921,,,6279154,,,,
P118 Alfonso Ugarte - PVH,202605,MULTIFUNCIONAL,,2785200,,,2935965,,,,
P119 Puente Piedra - PVH,202605,MULTIFUNCIONAL,,10882176,,,10386944,,,,
P120 Universitaria - PVH,202605,MULTIFUNCIONAL,,4170290,,,4652185,,,,
P122 Ica - PVH,202605,MULTIFUNCIONAL,,6079261,,,5985242,,,,
P123 El Chacarero - PVH,202605,MULTIFUNCIONAL,,10561614,,,9359450,,,,
P125 SJ Lurigancho - PVH,202605,MULTIFUNCIONAL,,5948222,,,5710060,,,,
P126 Santa Clara - PVH,202605,MULTIFUNCIONAL,,12239318,,,11040349,,,,
P130 Chimbote - PVH,202605,MULTIFUNCIONAL,,5709050,,,5918957,,,,
P132 El Ejercito - PVS,202605,ELECTRO,,250630,,,531286,,,,
P132 El Ejercito - PVS,202605,MULTIFUNCIONAL,,3189234,,,3205855,,,,
P133 Guardia Civil - PVH,202605,MULTIFUNCIONAL,,7656858,,,6536263,,,,
P134 Centro Civico - PVH,202605,MULTIFUNCIONAL,,6074901,,,5512028,,,,
P135 Colonial - PVH,202605,MULTIFUNCIONAL,,3902688,,,3959260,,,,
P135 Colonial - PVH,202605,RECEPCIÓN,,3902688,,2266502.349655982,3959260,1.7468591998155003,2.0,,
P138 Jiron de la Union - PVE,202605,ABARROTES,,128007,,,91087,,,,
P138 Jiron de la Union - PVE,202605,ALMACÉN,,128174,,,114750,,,,
P138 Jiron de la Union - PVE,202605,ALMACÉN FRESCOS,,25681,,,26776,,,,
P138 Jiron de la Union - PVE,202605,CAJAS,,153855,,,141526,,,,
P138 Jiron de la Union - PVE,202605,ELECTRO,,167,,,23663,,,,
P138 Jiron de la Union - PVE,202605,FRESCOS,,25681,,,26776,,,,
P138 Jiron de la Union - PVE,202605,INVENTARIOS,,128174,,,114750,,,,
P138 Jiron de la Union - PVE,202605,RECEPCIÓN,,153855,,,141526,,,,
P139 Alameda Sur - PVS,202605,ELECTRO,,65990,,,1017608,,,,
P139 Alameda Sur - PVS,202605,MULTIFUNCIONAL,,6774760,,,6401465,,,,
P141 Chosica - PVH,202605,MULTIFUNCIONAL,,4555708,,,4270737,,,,
P142 Chincha - PVH,202605,MULTIFUNCIONAL,,4270227,,,4023652,,,,
P143 Nvo Chimbote - PVH,202605,MULTIFUNCIONAL,,4840576,,,4879210,,,,
P144 Huacho - PVH,202605,MULTIFUNCIONAL,,4627710,,,4725905,,,,
P145 Piura - PVH,202605,MULTIFUNCIONAL,,10769487,,,10458903,,,,
P146 Tacna - PVH,202605,MULTIFUNCIONAL,,11812703,,,11028814,,,,
P147 Juliaca - PVH,202605,MULTIFUNCIONAL,,11745247,,,9933328,,,,
P156 El Tambo Huancayo - PVS,202605,ABARROTES,,1290841,,,1026752,,,,
P156 El Tambo Huancayo - PVS,202605,ALMACÉN,,1317447,,,1293486,,,,
P156 El Tambo Huancayo - PVS,202605,ALMACÉN FRESCOS,,413187,,,301823,,,,
P156 El Tambo Huancayo - PVS,202605,CAJAS,,1730634,,,1595309,,,,
P156 El Tambo Huancayo - PVS,202605,ELECTRO,,26606,,,266734,,,,
P156 El Tambo Huancayo - PVS,202605,FRESCOS,,413187,,,301823,,,,
P156 El Tambo Huancayo - PVS,202605,RECEPCIÓN,,1730634,,,1595309,,,,
P158 Villa el Salvador - PVS,202605,ELECTRO,,163315,,,421207,,,,
P158 Villa el Salvador - PVS,202605,MULTIFUNCIONAL,,2603177,,,2519195,,,,
P159 Acho - PVH,202605,MULTIFUNCIONAL,,2087234,,,2057060,,,,
P172 Puno - PVH,202605,MULTIFUNCIONAL,,7831932,,,6860361,,,,
P177 Talara - PVH,202605,MULTIFUNCIONAL,,2871135,,,3440911,,,,
P178 Multiplaza - PVS,202605,,,16,,0,,,,,
P178 Multiplaza - PVS,202605,ABARROTES,,12,,0,,,,,
P178 Multiplaza - PVS,202605,ALMACÉN,,12,,0,,,,,
P178 Multiplaza - PVS,202605,ALMACÉN FRESCOS,,4,,0,,,,,
P178 Multiplaza - PVS,202605,CAJAS,,16,,0,,,,,
P178 Multiplaza - PVS,202605,ELECTRO,,0,,0,,,,,
P178 Multiplaza - PVS,202605,FRESCOS,,4,,0,,,,,
P178 Multiplaza - PVS,202605,INVENTARIOS,,12,,0,,,,,
