Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
SO04 Jaen - PVO,202507,INVENTARIOS,4386019,6683491,1.5238172043010751,3925227.505990784,7404575,1.7027015299876207,2.0,2.0,425736.10415270086
P115 Huancayo - PVH,202511,RECEPCIÓN,4383401,10633956,2.4227291666666666,2830573.4014920676,9832946,3.756820400557204,3.0,3.0,465621.323060254
P231 Ventanilla - PVH,202503,RECEPCIÓN,4366633,7890988,1.8071102150537635,3222755.011563737,7473181,2.4485223269177867,2.5,2.0,599487.4335696063
P109 Dasso - PVS,202512,INVENTARIOS,4364403,3893636,0.8881720430107519,4878201.106352558,4395399,0.7981705294866944,2.0,2.0,491195.3753026639
P236 Pisco - PVH,202506,RECEPCIÓN,4358278,4239841,0.9722222222222223,1553089.9791032926,4223065,2.7299390164425343,3.0,1.0,494300.7257142857
P064 Miraflores - PVH,202512,INVENTARIOS,4349944,8470465,1.9447110215053751,3959758.0585061735,8188730,2.1391370191934156,3.0,4.0,453001.4949563369
P145 Piura - PVH,202508,INVENTARIOS,4343412,7850250,1.8073924731182793,3514886.189210735,8050095,2.233429444770378,3.0,3.0,463681.2493492973
P080 Bolichera - PVH,202503,RECEPCIÓN,4340897,8746879,2.0149932795698926,2862195.322240076,7743438,3.056003439749291,3.0,2.0,444536.06772882055
P105 Salamanca - PVS,202512,RECEPCIÓN,4333543,3463835,0.7993077956989247,1812265.1629465518,3829880,1.911328866669914,2.0,2.0,548188.4730235335
P110 Corpac - PVS,202509,RECEPCIÓN,4332477,2057836,0.47497916666666673,19544161.791632485,2402330,0.10529161915150687,1.0,1.0,653715.5559454361
P126 Santa Clara - PVH,202505,RECEPCIÓN,4327150,10640804,2.459079301075269,3431666.613907295,10280494,3.100768511975113,3.0,3.0,435382.3479917247
P089 Risso - PVH,202502,RECEPCIÓN,4325714,4394655,1.0159375,2330172.2619100106,4296943,1.885978411054366,1.0,1.0,606253.3029836973
P119 Puente Piedra - PVH,202511,INVENTARIOS,4309533,9246624,2.146131944444444,3050987.4134406606,8364142,3.0306989859300653,2.0,3.0,512392.5455033767
P052 Brasil - PVH,202512,INVENTARIOS,4299928,3873853,0.8960752688172039,4926872.444300518,4223221,0.786270173176765,2.0,2.0,481106.90586188296
P119 Puente Piedra - PVH,202507,INVENTARIOS,4291366,8738929,2.0363978494623654,3273444.373164829,9057006,2.669643352317313,3.0,3.0,520540.2275787418
P139 Alameda Sur - PVS,202506,INVENTARIOS,4282340,4214173,0.9797083333333334,2610784.0856587347,4581058,1.6141406457733596,2.0,1.0,555431.6437715306
P291 La Curva - PVH,202512,RECEPCIÓN,4274769,10444593,2.4419556451612854,3372603.0593360276,10551779,3.0968935526187464,3.5,2.5,500650.0189397388
P229 Salaverry - PVH,202511,RECEPCIÓN,4271184,9172131,2.1474444444444445,4133359.5568650556,8958209,2.2190498803246146,2.0,2.0,571563.8572980803
P089 Risso - PVH,202508,RECEPCIÓN,4269494,4398411,1.0301948924731184,2832361.9864246584,4798846,1.5529125765284657,1.0,1.0,578228.3957649729
P229 Salaverry - PVH,202505,INVENTARIOS,4261822,6885792,1.6156922043010753,2406347.3365966696,7138464,2.86151215382675,3.0,2.0,607226.4243079674
P125 SJ Lurigancho - PVH,202512,RECEPCIÓN,4253848,8537276,2.004032258064516,4862780.202268659,9503499,1.7556368116364907,2.0,2.0,373279.15605633805
P142 Chincha - PVH,202512,INVENTARIOS,4245455,5284364,1.2447110215053756,3969494.597740698,5680535,1.3312436381718924,2.0,3.0,461151.2150874941
P195 San Borja - PVH,202504,RECEPCIÓN,4238108,8489573,2.0026805555555556,2956700.269682578,9622319,2.8712998091319597,3.0,2.5,537442.4957660913
P231 Ventanilla - PVH,202504,RECEPCIÓN,4235171,6302287,1.4880833333333334,2572230.030286596,6444231,2.450125889128898,2.5,2.0,575467.2784902279
P465 Sucre - PVH,202508,RECEPCIÓN,4217875,8724279,2.0647177419354836,4656551.882946963,9381613,1.8735492783726304,2.5,2.0,468737.26143931266
P104 Arequipa - PVH,202503,RECEPCIÓN,4199663,8040097,1.914462365591398,3754558.5996049563,7462734,2.1414227522899645,2.0,2.0,253615.64046729758
P225 Cajamarca - PVH,202512,RECEPCIÓN,4191440,8723674,1.900020161290318,3595930.1673811898,7190640,2.4259854374071996,3.5,2.5,481947.4175358932
P117 Izaguirre - PVH,202507,RECEPCIÓN,4190278,6141993,1.4657190860215057,4316018.885501546,7144633,1.423069115993051,2.0,2.0,416639.6384027437
P199 Grifo Kio - PVS,202512,CAJAS,4188301,1861936,0.44455645161290325,4244607.209739131,1509344,0.438659248782276,0.5,0.5,509207.3890249433
P117 Izaguirre - PVH,202511,RECEPCIÓN,4184047,6568111,1.5697986111111115,3074155.3064493192,6757558,2.136557953406146,2.0,2.0,398390.91178539343
1199 San Miguel - PVH,202512,INVENTARIOS,4164524,5423842,1.3013037634408602,4551578.597541468,6136956,1.1916396792378106,2.0,3.0,456653.69354555506
P115 Huancayo - PVH,202508,INVENTARIOS,4153949,8987298,2.1635551075268817,3587703.2913288726,9191687,2.5050281866177233,3.0,3.0,494617.91672283714
P037 Jockey Plaza - PVH,202508,INVENTARIOS,4151032,3782907,0.9113172043010753,1609385.1174193549,4308466,2.3505293413337154,4.0,1.0,453768.4661809386
SO03 Huanuco - PVO,202512,RECEPCIÓN,4143886,12963441,2.994805107526882,4145003.3958341363,12395481,3.127486320766029,3.0,3.0,452189.62883308233
P048 Higuereta - PVH,202512,RECEPCIÓN,4127319,12198169,2.8894287634408604,4285024.61552596,13582118,2.8466974438845187,4.0,3.5,465362.5405177847
V095 Monterrico - VIV,202511,INVENTARIOS,4127210,2892859,0.7009236111111111,3784868.258899677,2988904,0.7643221750711611,1.0,1.0,535416.4049418921
P104 Arequipa - PVH,202511,RECEPCIÓN,4126101,6077642,1.4632430555555556,3095361.1233944283,5336325,1.9634679146370968,2.0,2.0,291232.402150854
P225 Cajamarca - PVH,202508,RECEPCIÓN,4122906,6346840,1.4402217741935486,1908393.5266603092,5555332,3.325749884043558,3.5,1.5,485738.0734933856
P120 Universitaria - PVH,202512,INVENTARIOS,4117690,5452702,1.324213709677418,4942406.775299308,7098592,1.10324823064969,3.0,3.0,410633.11459935183
P227 San Isidro - PVH,202512,INVENTARIOS,4105657,5633602,1.2990456989247303,3424708.053727958,5779256,1.6449875760555872,2.0,3.0,391313.40831255395
P089 Risso - PVH,202504,RECEPCIÓN,4094675,4308565,1.0522361111111111,2405884.7226718115,4799193,1.7908444487794086,1.0,1.0,575118.8869207111
SO03 Huanuco - PVO,202511,INVENTARIOS,4091872,8320790,1.9303472222222222,3017955.857297818,7215347,2.7570945512271905,3.0,2.5,451525.5027520956
P115 Huancayo - PVH,202509,INVENTARIOS,4081446,7979673,1.9546527777777776,4353134.121528107,8636828,1.833086789248489,3.0,3.0,473679.01886524324
P516 Ilo - PVH,202511,RECEPCIÓN,4079060,5378203,1.2742916666666668,1619536.5558766555,4632150,3.3208285669654285,3.0,2.0,435011.5789817872
P119 Puente Piedra - PVH,202512,RECEPCIÓN,4077798,14989410,3.676034946236559,4434653.225450879,15246951,3.3800635242400494,3.0,3.0,480606.24445606355
P195 San Borja - PVH,202503,RECEPCIÓN,4077683,10091034,2.4730981182795704,3215486.959244971,10505001,3.138260104270327,3.0,2.5,513800.4980910169
P052 Brasil - PVH,202503,RECEPCIÓN,4058581,4667423,1.1500134408602152,2589909.0389212472,4574810,1.8021571722627305,2.0,1.0,442861.9543951099
P048 Higuereta - PVH,202510,RECEPCIÓN,4055343,8256504,2.0335282258064513,3813898.3760768003,9757027,2.164846284785681,4.0,2.0,513730.3563050873
P147 Juliaca - PVH,202507,INVENTARIOS,4054825,7606607,1.8060752688172041,3940527.0715278317,7321483,1.9303527629492332,2.0,2.0,404294.88881612243
P231 Ventanilla - PVH,202506,RECEPCIÓN,4043467,6207970,1.5310069444444445,3246310.0214924878,6962900,1.9123157058012266,2.5,1.0,550011.3719638038
P114 Pro - PVH,202511,INVENTARIOS,4035173,8737095,2.163388888888889,2566804.969652802,7781836,3.4038793960967832,3.0,4.0,420481.4976502914
P223 Cusco Mall - PVH,202510,INVENTARIOS,4034207,8022429,1.9870497311827955,2905710.679365493,9272666,2.7609179389297704,3.0,2.0,408356.6642879127
P115 Huancayo - PVH,202510,INVENTARIOS,4028620,8005637,1.9871908602150536,4440960.454179635,8915573,1.8026814723075162,3.0,2.0,522723.8212476412
P061 Cortijo - PVH,202512,RECEPCIÓN,4028493,10138668,2.5095094086021508,3669083.8793917936,11801559,2.763269727068935,3.0,2.5,427489.2002088829
P223 Cusco Mall - PVH,202506,INVENTARIOS,4018217,7531771,1.8712847222222222,4120609.1032641223,8706231,1.8278295614193882,3.0,2.0,410501.4009240532
1593 Aventura SJL - PVH,202511,INVENTARIOS,3997339,5595108,1.399708333333333,1808647.2452191093,3849339,3.09353200011215,2.0,2.0,396131.82031970954
P115 Huancayo - PVH,202506,INVENTARIOS,3994034,7884418,1.9740486111111113,3980521.264680051,8780592,1.980750146961905,3.0,3.0,493926.03328607656
P223 Cusco Mall - PVH,202512,RECEPCIÓN,3988235,13401880,3.342688172043011,3581314.3192948094,14809485,3.7421681581523245,4.0,4.0,398719.4292147843
P465 Sucre - PVH,202506,RECEPCIÓN,3987591,8573843,2.1451111111111114,5091866.974862234,9427621,1.6838308939192146,2.5,2.0,441635.45892468665
P202 LurIn - PVH,202503,RECEPCIÓN,3985907,7092979,1.7794018817204305,3766015.7488779663,7353992,1.8834171663018826,3.0,3.0,452439.43387404387
1593 Aventura SJL - PVH,202503,RECEPCIÓN,3984063,7302910,1.8330309139784948,3380086.052191496,6251125,2.1605693071823193,2.0,2.0,423540.36916646804
P066 Ate - PVH,202512,RECEPCIÓN,3977199,7632949,1.9189314516128984,3948714.5940483827,7792391,1.9330212068262929,2.0,2.0,363221.0204351809
P147 Juliaca - PVH,202504,INVENTARIOS,3976176,8124169,1.8188333333333335,3334114.090638246,6370435,2.4366798643188603,2.0,2.0,362481.26088151743
P126 Santa Clara - PVH,202508,RECEPCIÓN,3967988,9998396,2.519764784946237,3505299.392853889,10154262,2.852365720994709,3.0,3.0,405117.71420036745
P203 Rimac Alcazar - PVH,202510,INVENTARIOS,3948951,3680114,0.9319220430107527,2063998.7498420626,4035455,1.7830022282143352,2.0,1.0,579854.2958101969
SO04 Jaen - PVO,202508,INVENTARIOS,3947842,7134372,1.8071572580645157,3917765.4709282094,6962547,1.8210309353483844,2.0,2.0,385329.49852178287
P172 Puno - PVH,202511,RECEPCIÓN,3942657,7760492,1.7375555555555555,1500325.2643349613,6438372,5.172539818183985,3.0,2.0,423850.59150786547
P465 Sucre - PVH,202502,RECEPCIÓN,3929843,8637850,2.1880729166666666,4955730.342536715,8660241,1.7430023594823962,2.5,2.0,431221.746685392
P291 La Curva - PVH,202511,RECEPCIÓN,3909992,7489290,1.9154236111111111,2497030.0029664794,6537255,2.999279268211715,3.5,2.5,464172.4759173521
P221 Barranca - PVH,202511,RECEPCIÓN,3903072,2773323,0.7105486111111111,0,2181863,Infinity,1.0,1.0,421163.7111386937
P147 Juliaca - PVH,202508,INVENTARIOS,3902165,7614390,1.8069220430107524,3815134.624213377,6769470,1.9958377908014118,2.0,2.0,433189.13675754087
P262 Talara Municipalidad - PVH,202503,RECEPCIÓN,3900630,5059895,1.294576612903226,2289664.702519548,6601552,2.2098847374605053,3.0,2.0,508282.6017722819
P238 Grifo Mexico - PVH,202509,INVENTARIOS,3897747,1922665,0.2798541666666667,940515.5667276682,1244763,2.0442671105269636,2.0,2.0,558205.0174942306
P143 Nvo Chimbote - PVH,202506,RECEPCIÓN,3890901,4338848,1.112465277777778,1810052.2629268814,4633955,2.3970842825190126,3.0,2.0,421128.31686382217
P048 Higuereta - PVH,202503,INVENTARIOS,3890510,7404050,1.8962096774193549,3112037.248171132,7766594,2.3791648362663964,3.0,2.0,477855.382129035
P119 Puente Piedra - PVH,202503,INVENTARIOS,3886837,11063160,2.845725806451613,4467749.1169732725,11180506,2.4762267285712904,3.0,3.0,461244.1919120356
P125 SJ Lurigancho - PVH,202511,RECEPCIÓN,3882267,5812994,1.4973194444444444,3536443.2941025253,6105832,1.6437400762777437,2.0,2.0,358106.10887975735
P081 La Molina - PVH,202512,INVENTARIOS,3878319,8882629,2.29005376344086,5545939.365861781,10748359,1.6016454930389834,4.0,4.0,407560.30050475406
P724 Tumbes - PVH,202511,INVENTARIOS,3877089,6571100,1.4516736111111113,3170220.7766059437,4983098,2.0727577298370545,2.0,2.0,363709.16710119066
P119 Puente Piedra - PVH,202510,RECEPCIÓN,3874570,9021708,2.328440860215054,4146518.8456339226,9671467,2.175730552750148,3.0,3.0,493701.48911311734
P102 Chiclayo - PVH,202511,INVENTARIOS,3872742,8913739,2.144673611111111,2955033.898032805,7382124,3.016459166825112,3.0,3.0,335656.202543122
SO03 Huanuco - PVO,202506,RECEPCIÓN,3872510,7772445,1.9201875000000002,2670976.783697389,7565211,2.9099633577648447,3.0,2.0,455568.7296162484
P133 Guardia Civil - PVH,202512,RECEPCIÓN,3865753,9291159,2.388373655913974,3107022.316265637,10159534,2.990374227877173,3.0,2.5,405305.7391597971
P126 Santa Clara - PVH,202510,RECEPCIÓN,3865718,9214774,2.3837163978494624,4875922.5209302325,9115655,1.8898525131285293,3.0,3.0,420617.20131830836
P236 Pisco - PVH,202505,RECEPCIÓN,3861582,4797107,1.2419354838709677,1492235.0468785472,4357533,3.2147124409352084,3.0,1.0,435000.2693506494
P291 La Curva - PVH,202509,RECEPCIÓN,3858660,6128222,1.5881736111111109,2806721.796970195,6406806,2.1834091809937513,3.5,2.5,479467.6442629331
P333 Ves Placita - PVH,202511,RECEPCIÓN,3856979,6664780,1.7279791666666666,2975502.357691484,5482192,2.2398839553166434,2.0,2.0,474093.4704556141
1593 Aventura SJL - PVH,202504,RECEPCIÓN,3854744,5654294,1.466840277777778,2333484.7630694862,5127387,2.423111656646213,2.0,2.0,425939.2481003668
P229 Salaverry - PVH,202511,INVENTARIOS,3846373,7004326,1.8210208333333335,3870680.000426689,6941453,1.8095854214835303,2.0,2.5,532092.7593268427
P115 Huancayo - PVH,202508,RECEPCIÓN,3843082,10146125,2.640100806451613,3122414.515125937,10454639,3.2494484351289845,4.0,3.0,453064.03341759
P724 Tumbes - PVH,202510,RECEPCIÓN,3833254,5778332,1.3703629032258067,2925470.4312524344,5479986,1.9751804080023525,2.0,2.0,404500.91628659697
P225 Cajamarca - PVH,202504,RECEPCIÓN,3827911,7016561,1.4881319444444445,1820165.6719763824,5896757,3.8549023630256913,3.5,1.5,434593.72901335097
P114 Pro - PVH,202508,RECEPCIÓN,3826823,8084035,2.112466397849462,2641138.5659891614,7941669,3.060814307170726,3.0,2.0,447416.81617382733
SO03 Huanuco - PVO,202505,INVENTARIOS,3826187,7275718,1.8525537634408602,2810549.4106869074,7100802,2.588717274400022,3.0,2.0,447881.7383733585
P221 Barranca - PVH,202512,INVENTARIOS,3822898,3392682,0.8881720430107519,4181704.0972023117,3324390,0.8113156290206683,2.0,2.0,472311.64648910455
P229 Salaverry - PVH,202503,INVENTARIOS,3817763,7119666,1.8648790322580648,3232892.0435721143,7607601,2.2022590065003462,3.0,2.0,528328.1022292373
P723 Puruchuco - PVH,202503,RECEPCIÓN,3816277,7663921,2.0082190860215055,3171658.549438323,9394613,2.41637635027176,3.0,2.0,380134.84550252155
P061 Cortijo - PVH,202511,RECEPCIÓN,3814724,8089233,2.111375,3224907.628142779,8683067,2.508361250228609,3.0,2.5,442792.2278136286
P143 Nvo Chimbote - PVH,202504,RECEPCIÓN,3801223,4597075,1.201375,1394084.549778315,4578461,3.2975585883446015,3.0,3.0,411026.86172094475
SO03 Huanuco - PVO,202505,RECEPCIÓN,3790423,7986906,2.0576612903225806,3039613.994037444,7767000,2.6276053293830217,3.0,2.0,438848.5530864197
P236 Pisco - PVH,202512,RECEPCIÓN,3782423,7654623,2.0223790322580646,2551289.586607797,6945554,3.000295548643543,3.0,2.0,430509.95689362974
P333 Ves Placita - PVH,202503,INVENTARIOS,3775508,6797539,1.8004301075268818,2546512.1537158885,6466076,2.6693525456302982,3.0,2.0,455200.1194457716
P115 Huancayo - PVH,202504,INVENTARIOS,3774519,8258257,2.1868194444444446,2875139.852212957,9219870,2.872297444468216,3.0,3.0,444192.5932512337
P291 La Curva - PVH,202505,RECEPCIÓN,3770854,7244880,1.9212836021505377,2246742.1747126444,7046078,3.2246158555894895,3.5,2.5,465655.66842843493
P223 Cusco Mall - PVH,202509,INVENTARIOS,3770039,7564509,2.0059861111111115,3346736.902799621,8587997,2.2602641347971266,3.0,2.0,388048.0506262505
P226 Paita - PVH,202512,RECEPCIÓN,3767944,7106139,1.7905040322580599,2664782.138115781,6482598,2.66668676150187,3.0,2.0,446653.6883423989
P080 Bolichera - PVH,202505,RECEPCIÓN,3753272,5695180,1.5172782258064519,2010619.772945669,6244975,2.832549608152041,2.5,1.0,433625.16433022835
